pais,num_visitas,numero_modelos,pagina_mas_visitada,precio_maximo,precio_promedio,visitaspag1trousers,visitaspag2skirts,visitaspag3blouses,visitaspag4sales,target
Poland,13,12,1-trousers,62,41.30769230769231,10.0,0.0,3.0,4.0,1
Poland,4,4,1-trousers,82,62.25,4.0,0.0,0.0,0.0,0
Poland,2,2,3-blouses,43,33.0,0.0,0.0,2.0,0.0,0
Poland,7,7,3-blouses,67,49.142857142857146,0.0,2.0,5.0,0.0,0
Poland,1,1,1-trousers,72,72.0,1.0,0.0,0.0,0.0,0
Germany,1,1,1-trousers,62,62.0,1.0,0.0,0.0,1.0,1
Poland,8,8,2-skirts,67,45.625,0.0,4.0,4.0,0.0,0
Poland,5,4,3-blouses,57,38.2,0.0,0.0,5.0,6.0,1
Poland,1,1,1-trousers,38,38.0,1.0,0.0,0.0,2.0,1
Czech Republic,9,9,2-skirts,67,51.77777777777778,3.0,5.0,1.0,0.0,0
Austria,2,2,2-skirts,67,52.5,0.0,2.0,0.0,0.0,0
Poland,9,6,1-trousers,60,48.111111111111114,6.0,3.0,0.0,4.0,1
Czech Republic,33,28,1-trousers,62,42.03030303030303,16.0,4.0,13.0,0.0,0
Poland,1,1,3-blouses,57,57.0,0.0,0.0,1.0,1.0,1
Poland,19,19,3-blouses,62,41.63157894736842,5.0,0.0,14.0,1.0,1
Poland,9,8,3-blouses,57,45.0,0.0,0.0,9.0,8.0,1
Poland,136,109,3-blouses,82,43.875,53.0,11.0,72.0,49.0,1
Poland,1,1,2-skirts,67,67.0,0.0,1.0,0.0,0.0,0
Poland,2,2,2-skirts,57,47.5,0.0,2.0,0.0,0.0,0
Poland,2,2,2-skirts,52,52.0,0.0,2.0,0.0,4.0,1
Poland,2,2,2-skirts,52,45.0,0.0,2.0,0.0,0.0,0
Poland,14,11,2-skirts,67,48.0,5.0,9.0,0.0,0.0,0
Poland,14,11,1-trousers,82,49.5,9.0,0.0,5.0,1.0,1
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,1.0,1
Lithuania,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Poland,5,5,1-trousers,82,55.4,5.0,0.0,0.0,0.0,0
Poland,4,4,3-blouses,52,47.75,1.0,1.0,2.0,11.0,1
Poland,1,1,2-skirts,67,67.0,0.0,1.0,0.0,0.0,0
Poland,5,5,2-skirts,67,57.4,0.0,4.0,1.0,0.0,0
Poland,2,2,1-trousers,60,49.0,2.0,0.0,0.0,0.0,0
Poland,13,6,3-blouses,62,48.76923076923077,4.0,0.0,9.0,8.0,1
Poland,5,5,1-trousers,62,49.6,5.0,0.0,0.0,2.0,1
Poland,11,11,3-blouses,72,44.18181818181818,4.0,0.0,7.0,7.0,1
Poland,10,10,3-blouses,62,48.2,3.0,3.0,4.0,3.0,1
Poland,2,2,1-trousers,57,50.0,1.0,0.0,1.0,0.0,0
Lithuania,1,1,1-trousers,62,62.0,1.0,0.0,0.0,2.0,1
Denmark,14,13,3-blouses,57,41.714285714285715,0.0,0.0,14.0,16.0,1
Czech Republic,1,1,1-trousers,62,62.0,1.0,0.0,0.0,0.0,0
Poland,2,2,2-skirts,57,50.0,0.0,2.0,0.0,0.0,0
Poland,18,16,2-skirts,72,47.888888888888886,1.0,11.0,6.0,0.0,0
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,6,5,1-trousers,62,46.0,4.0,1.0,1.0,2.0,1
Poland,4,4,1-trousers,82,55.0,3.0,0.0,1.0,0.0,0
Poland,12,12,3-blouses,57,45.166666666666664,1.0,2.0,9.0,0.0,0
Poland,4,4,1-trousers,62,57.75,2.0,0.0,2.0,3.0,1
Poland,2,2,3-blouses,57,52.5,0.0,0.0,2.0,0.0,0
Poland,8,7,2-skirts,67,48.75,2.0,5.0,1.0,1.0,1
Poland,4,4,1-trousers,62,46.25,2.0,0.0,2.0,4.0,1
Poland,2,2,1-trousers,60,51.5,1.0,0.0,1.0,0.0,0
Poland,12,11,1-trousers,72,51.666666666666664,7.0,4.0,1.0,3.0,1
Poland,2,1,2-skirts,57,57.0,0.0,2.0,0.0,0.0,0
Poland,7,7,1-trousers,82,53.857142857142854,5.0,0.0,2.0,1.0,1
Poland,2,2,1-trousers,72,57.5,2.0,0.0,0.0,0.0,0
Poland,6,6,1-trousers,62,39.833333333333336,3.0,0.0,3.0,0.0,0
Poland,3,3,1-trousers,57,50.666666666666664,1.0,1.0,1.0,0.0,0
Poland,4,4,1-trousers,62,47.5,2.0,0.0,2.0,0.0,0
Poland,2,2,2-skirts,52,39.0,0.0,1.0,1.0,1.0,1
Poland,1,1,2-skirts,62,62.0,0.0,1.0,0.0,0.0,0
Poland,5,5,1-trousers,82,57.4,5.0,0.0,0.0,9.0,1
Switzerland,3,3,1-trousers,57,44.333333333333336,1.0,1.0,1.0,0.0,0
Poland,3,2,2-skirts,43,39.666666666666664,0.0,3.0,0.0,1.0,1
Poland,3,3,1-trousers,62,46.0,3.0,0.0,0.0,9.0,1
Poland,2,2,1-trousers,57,42.5,1.0,1.0,0.0,0.0,0
Poland,3,3,3-blouses,48,48.0,0.0,0.0,3.0,4.0,1
Poland,12,12,3-blouses,57,41.583333333333336,0.0,0.0,12.0,2.0,1
Poland,4,4,1-trousers,82,58.5,4.0,0.0,0.0,1.0,1
Poland,11,9,3-blouses,82,43.72727272727273,3.0,1.0,7.0,0.0,0
Poland,6,6,3-blouses,62,49.0,2.0,1.0,3.0,0.0,0
Poland,9,8,3-blouses,62,50.77777777777778,2.0,3.0,4.0,0.0,0
Poland,5,5,3-blouses,57,42.6,0.0,1.0,4.0,0.0,0
Poland,5,4,1-trousers,62,44.8,3.0,2.0,0.0,0.0,0
Poland,4,4,1-trousers,43,36.75,4.0,0.0,0.0,8.0,1
Poland,4,4,3-blouses,48,43.0,0.0,0.0,4.0,0.0,0
Poland,3,3,3-blouses,52,44.333333333333336,0.0,0.0,3.0,0.0,0
Poland,2,2,1-trousers,48,38.0,1.0,0.0,1.0,0.0,0
Poland,37,37,1-trousers,82,50.08108108108108,23.0,9.0,5.0,27.0,1
Poland,2,2,1-trousers,62,50.0,2.0,0.0,0.0,0.0,0
Poland,10,10,2-skirts,67,44.6,4.0,5.0,1.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,4,4,1-trousers,43,34.25,3.0,0.0,1.0,0.0,0
Poland,1,1,3-blouses,28,28.0,0.0,0.0,1.0,0.0,0
Poland,1,1,1-trousers,82,82.0,1.0,0.0,0.0,0.0,0
Poland,7,6,2-skirts,67,49.0,2.0,5.0,0.0,0.0,0
Poland,14,14,1-trousers,82,44.5,13.0,0.0,1.0,7.0,1
Poland,2,2,2-skirts,57,47.5,0.0,2.0,0.0,0.0,0
Poland,1,1,1-trousers,28,28.0,1.0,0.0,0.0,10.0,1
Poland,3,3,1-trousers,62,46.0,3.0,0.0,0.0,1.0,1
Poland,8,8,1-trousers,82,50.125,8.0,0.0,0.0,2.0,1
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,0.0,0
Poland,2,2,2-skirts,52,36.0,0.0,1.0,1.0,0.0,0
Poland,23,22,2-skirts,62,47.95652173913044,7.0,8.0,8.0,9.0,1
Poland,3,3,1-trousers,82,65.66666666666667,3.0,0.0,0.0,0.0,0
Poland,10,9,2-skirts,67,54.1,1.0,8.0,1.0,2.0,1
Poland,9,9,2-skirts,67,49.666666666666664,1.0,8.0,0.0,1.0,1
Poland,14,14,2-skirts,62,48.214285714285715,3.0,10.0,1.0,0.0,0
Poland,2,2,1-trousers,62,45.0,2.0,0.0,0.0,0.0,0
Poland,5,5,2-skirts,67,52.4,0.0,5.0,0.0,0.0,0
net (*.net),23,15,2-skirts,72,55.91304347826087,4.0,16.0,3.0,0.0,0
net (*.net),1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Poland,3,3,3-blouses,62,55.0,1.0,0.0,2.0,2.0,1
Poland,12,11,3-blouses,77,49.916666666666664,2.0,4.0,6.0,1.0,1
Poland,2,2,3-blouses,48,40.5,0.0,0.0,2.0,2.0,1
Poland,25,17,1-trousers,72,48.88,16.0,6.0,3.0,9.0,1
Poland,2,2,2-skirts,52,50.0,0.0,1.0,1.0,0.0,0
Poland,7,7,2-skirts,67,45.57142857142857,0.0,7.0,0.0,0.0,0
Poland,18,18,3-blouses,67,48.111111111111114,5.0,5.0,8.0,1.0,1
Poland,15,15,2-skirts,67,48.8,0.0,10.0,5.0,10.0,1
Poland,7,7,2-skirts,67,46.142857142857146,2.0,4.0,1.0,0.0,0
Poland,7,5,1-trousers,62,55.142857142857146,7.0,0.0,0.0,29.0,1
Poland,10,9,3-blouses,72,41.3,1.0,0.0,9.0,7.0,1
Poland,3,3,2-skirts,67,54.0,0.0,3.0,0.0,1.0,1
Poland,11,10,2-skirts,72,49.36363636363637,2.0,7.0,2.0,3.0,1
Poland,6,6,3-blouses,67,48.166666666666664,1.0,1.0,4.0,0.0,0
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,4,4,3-blouses,48,41.75,1.0,0.0,3.0,0.0,0
Poland,2,2,1-trousers,62,45.0,2.0,0.0,0.0,2.0,1
Poland,1,1,3-blouses,50,50.0,0.0,0.0,1.0,2.0,1
Poland,2,2,3-blouses,33,30.5,0.0,0.0,2.0,0.0,0
Poland,4,4,1-trousers,52,40.25,3.0,1.0,0.0,3.0,1
Poland,4,1,3-blouses,28,28.0,0.0,0.0,4.0,0.0,0
Poland,2,2,1-trousers,62,45.0,2.0,0.0,0.0,2.0,1
Poland,1,1,3-blouses,57,57.0,0.0,0.0,1.0,3.0,1
Lithuania,9,7,2-skirts,62,52.888888888888886,0.0,9.0,0.0,0.0,0
Poland,2,2,1-trousers,62,47.5,2.0,0.0,0.0,0.0,0
Poland,15,14,1-trousers,82,51.4,6.0,3.0,6.0,9.0,1
Poland,10,10,3-blouses,62,40.2,2.0,2.0,6.0,4.0,1
Poland,3,3,3-blouses,52,41.0,1.0,0.0,2.0,0.0,0
Poland,6,6,3-blouses,62,35.333333333333336,2.0,0.0,4.0,7.0,1
Poland,3,3,3-blouses,82,62.333333333333336,1.0,0.0,2.0,0.0,0
Poland,5,5,2-skirts,67,57.2,0.0,5.0,0.0,0.0,0
Poland,3,3,1-trousers,72,44.333333333333336,2.0,0.0,1.0,0.0,0
Poland,20,20,1-trousers,67,42.85,10.0,6.0,4.0,18.0,1
Poland,1,1,3-blouses,28,28.0,0.0,0.0,1.0,0.0,0
Poland,2,2,1-trousers,38,35.5,2.0,0.0,0.0,0.0,0
Poland,10,9,1-trousers,62,46.6,5.0,3.0,2.0,8.0,1
Poland,4,4,1-trousers,62,44.0,4.0,0.0,0.0,0.0,0
Czech Republic,7,7,1-trousers,82,54.714285714285715,7.0,0.0,0.0,0.0,0
Poland,2,2,1-trousers,62,50.0,2.0,0.0,0.0,0.0,0
net (*.net),6,6,1-trousers,72,50.833333333333336,3.0,1.0,2.0,0.0,0
Poland,4,4,1-trousers,62,39.0,3.0,0.0,1.0,13.0,1
Poland,14,12,1-trousers,72,48.714285714285715,7.0,4.0,3.0,7.0,1
Poland,1,1,2-skirts,38,38.0,0.0,1.0,0.0,0.0,0
Poland,2,2,1-trousers,43,35.5,1.0,0.0,1.0,0.0,0
Czech Republic,13,11,1-trousers,82,53.30769230769231,13.0,0.0,0.0,0.0,0
Czech Republic,25,20,1-trousers,72,47.92,14.0,3.0,8.0,0.0,0
Poland,21,21,2-skirts,67,47.142857142857146,7.0,8.0,6.0,10.0,1
Poland,2,2,2-skirts,77,62.5,0.0,1.0,1.0,1.0,1
Poland,16,15,1-trousers,82,47.625,8.0,2.0,6.0,12.0,1
Poland,3,3,1-trousers,52,39.333333333333336,2.0,1.0,0.0,0.0,0
Poland,11,11,1-trousers,82,50.36363636363637,11.0,0.0,0.0,5.0,1
Poland,25,23,2-skirts,82,48.48,11.0,14.0,0.0,2.0,1
Poland,3,2,3-blouses,38,34.666666666666664,0.0,0.0,3.0,0.0,0
Poland,2,2,3-blouses,52,50.0,0.0,0.0,2.0,0.0,0
Poland,8,7,1-trousers,67,45.875,4.0,2.0,2.0,7.0,1
Poland,8,6,1-trousers,62,44.625,5.0,2.0,1.0,0.0,0
Poland,8,7,3-blouses,52,39.375,3.0,1.0,4.0,1.0,1
Poland,10,8,1-trousers,72,60.4,8.0,2.0,0.0,2.0,1
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,2.0,1
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
net (*.net),9,7,2-skirts,67,52.44444444444444,0.0,8.0,1.0,0.0,0
Poland,1,1,3-blouses,23,23.0,0.0,0.0,1.0,0.0,0
Czech Republic,12,12,2-skirts,72,47.25,4.0,5.0,3.0,0.0,0
Poland,2,2,1-trousers,43,43.0,2.0,0.0,0.0,0.0,0
Switzerland,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Poland,16,16,1-trousers,82,53.25,9.0,4.0,3.0,0.0,0
Poland,7,7,1-trousers,62,49.714285714285715,7.0,0.0,0.0,14.0,1
Poland,1,1,1-trousers,62,62.0,1.0,0.0,0.0,0.0,0
Belgium,1,1,2-skirts,52,52.0,0.0,1.0,0.0,24.0,1
Belgium,4,4,2-skirts,67,54.75,0.0,4.0,0.0,3.0,1
USA,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,1,1,2-skirts,43,43.0,0.0,1.0,0.0,0.0,0
Poland,1,1,3-blouses,57,57.0,0.0,0.0,1.0,10.0,1
Czech Republic,11,11,3-blouses,62,43.18181818181818,3.0,0.0,8.0,0.0,0
Czech Republic,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Poland,10,9,1-trousers,62,40.8,10.0,0.0,0.0,2.0,1
Poland,3,3,2-skirts,67,54.0,0.0,3.0,0.0,0.0,0
Poland,1,1,2-skirts,48,48.0,0.0,1.0,0.0,3.0,1
Poland,3,3,1-trousers,43,33.0,2.0,0.0,1.0,0.0,0
Czech Republic,2,2,2-skirts,52,50.0,0.0,1.0,1.0,0.0,0
Czech Republic,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Poland,10,9,2-skirts,67,52.9,4.0,6.0,0.0,8.0,1
Poland,5,5,2-skirts,67,49.6,0.0,4.0,1.0,10.0,1
Poland,4,4,1-trousers,82,51.25,2.0,0.0,2.0,3.0,1
Poland,3,3,1-trousers,62,49.333333333333336,3.0,0.0,0.0,0.0,0
Poland,1,1,1-trousers,62,62.0,1.0,0.0,0.0,11.0,1
Poland,2,2,3-blouses,33,29.5,0.0,0.0,2.0,1.0,1
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,1.0,1
Poland,3,3,2-skirts,62,54.0,0.0,2.0,1.0,0.0,0
Poland,5,5,2-skirts,67,57.2,0.0,5.0,0.0,0.0,0
Poland,8,8,1-trousers,62,49.375,4.0,2.0,2.0,1.0,1
Poland,8,7,2-skirts,67,50.5,0.0,8.0,0.0,0.0,0
Poland,2,2,1-trousers,43,35.5,2.0,0.0,0.0,0.0,0
Poland,4,4,1-trousers,62,47.5,2.0,1.0,1.0,4.0,1
Poland,5,5,1-trousers,62,51.4,3.0,2.0,0.0,1.0,1
Poland,7,6,2-skirts,67,60.0,0.0,7.0,0.0,0.0,0
Poland,13,12,2-skirts,72,49.38461538461539,6.0,7.0,0.0,8.0,1
Poland,2,2,1-trousers,62,50.0,2.0,0.0,0.0,2.0,1
Poland,4,4,1-trousers,82,56.25,3.0,1.0,0.0,0.0,0
Czech Republic,8,8,3-blouses,48,41.125,0.0,2.0,6.0,0.0,0
United Kingdom,1,1,1-trousers,62,62.0,1.0,0.0,0.0,0.0,0
Poland,4,4,2-skirts,67,52.5,0.0,4.0,0.0,0.0,0
Poland,4,4,1-trousers,82,69.5,4.0,0.0,0.0,0.0,0
Poland,1,1,1-trousers,28,28.0,1.0,0.0,0.0,3.0,1
Poland,3,3,3-blouses,48,36.333333333333336,0.0,1.0,2.0,2.0,1
Poland,6,6,1-trousers,62,48.833333333333336,6.0,0.0,0.0,0.0,0
Poland,3,3,2-skirts,62,50.666666666666664,1.0,2.0,0.0,1.0,1
Poland,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Poland,6,6,1-trousers,82,50.166666666666664,6.0,0.0,0.0,0.0,0
Poland,2,2,2-skirts,57,54.5,0.0,2.0,0.0,7.0,1
Poland,2,2,3-blouses,57,40.0,0.0,0.0,2.0,0.0,0
Poland,2,1,3-blouses,48,48.0,0.0,0.0,2.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,7,7,1-trousers,82,50.42857142857143,7.0,0.0,0.0,0.0,0
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,4,4,1-trousers,62,46.5,4.0,0.0,0.0,16.0,1
Poland,2,2,2-skirts,52,52.0,0.0,2.0,0.0,0.0,0
net (*.net),2,2,2-skirts,57,54.5,0.0,2.0,0.0,0.0,0
Poland,1,1,3-blouses,28,28.0,0.0,0.0,1.0,0.0,0
Poland,2,2,2-skirts,38,29.0,0.0,1.0,1.0,3.0,1
Poland,4,4,1-trousers,62,52.5,4.0,0.0,0.0,0.0,0
Poland,8,8,3-blouses,57,41.5,0.0,2.0,6.0,0.0,0
Poland,1,1,1-trousers,62,62.0,1.0,0.0,0.0,1.0,1
Germany,11,11,1-trousers,82,50.36363636363637,11.0,0.0,0.0,0.0,0
Poland,7,6,1-trousers,82,53.285714285714285,7.0,0.0,0.0,3.0,1
Poland,2,2,3-blouses,38,33.0,0.0,0.0,2.0,0.0,0
Poland,23,21,3-blouses,62,44.34782608695652,8.0,1.0,14.0,2.0,1
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,0.0,0
Poland,17,16,1-trousers,82,44.05882352941177,11.0,4.0,2.0,1.0,1
Poland,2,2,2-skirts,57,54.5,0.0,2.0,0.0,0.0,0
Poland,6,6,3-blouses,57,41.333333333333336,0.0,0.0,6.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,13,8,1-trousers,82,50.76923076923077,13.0,0.0,0.0,2.0,1
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,1,1,1-trousers,33,33.0,1.0,0.0,0.0,0.0,0
Poland,9,9,3-blouses,62,44.888888888888886,2.0,2.0,5.0,1.0,1
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,1,1,3-blouses,20,20.0,0.0,0.0,1.0,4.0,1
Poland,4,4,2-skirts,52,42.75,0.0,4.0,0.0,0.0,0
Poland,8,5,2-skirts,57,50.875,0.0,8.0,0.0,0.0,0
Poland,4,4,3-blouses,62,43.75,1.0,0.0,3.0,1.0,1
Poland,7,6,3-blouses,48,39.42857142857143,3.0,0.0,4.0,4.0,1
Poland,7,6,1-trousers,82,56.0,5.0,2.0,0.0,4.0,1
Poland,11,11,2-skirts,67,49.72727272727273,0.0,9.0,2.0,0.0,0
Poland,2,2,3-blouses,48,38.0,0.0,0.0,2.0,1.0,1
Poland,5,3,2-skirts,57,45.6,0.0,5.0,0.0,3.0,1
Poland,3,2,3-blouses,48,48.0,0.0,0.0,3.0,4.0,1
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Poland,7,7,1-trousers,62,51.0,6.0,1.0,0.0,0.0,0
Poland,5,5,2-skirts,67,51.6,0.0,4.0,1.0,0.0,0
Poland,5,3,3-blouses,57,50.6,2.0,0.0,3.0,10.0,1
Poland,3,3,1-trousers,62,52.333333333333336,3.0,0.0,0.0,0.0,0
Poland,5,5,1-trousers,62,53.0,5.0,0.0,0.0,0.0,0
Poland,16,16,1-trousers,62,46.5,11.0,3.0,2.0,4.0,1
Poland,4,4,2-skirts,52,42.75,1.0,2.0,1.0,0.0,0
Poland,2,2,3-blouses,33,30.5,0.0,0.0,2.0,0.0,0
Poland,7,7,2-skirts,67,51.714285714285715,0.0,7.0,0.0,0.0,0
Poland,5,5,2-skirts,67,53.4,0.0,5.0,0.0,0.0,0
Poland,1,1,2-skirts,38,38.0,0.0,1.0,0.0,0.0,0
Poland,4,4,1-trousers,62,41.5,4.0,0.0,0.0,0.0,0
Slovakia,2,2,1-trousers,57,50.0,1.0,0.0,1.0,2.0,1
Poland,1,1,1-trousers,62,62.0,1.0,0.0,0.0,8.0,1
Poland,10,9,1-trousers,62,46.7,9.0,0.0,1.0,2.0,1
Poland,5,5,2-skirts,67,50.4,1.0,4.0,0.0,0.0,0
Poland,3,3,3-blouses,48,41.333333333333336,0.0,0.0,3.0,5.0,1
Poland,9,8,2-skirts,67,52.888888888888886,0.0,9.0,0.0,0.0,0
Poland,8,7,1-trousers,67,44.375,7.0,1.0,0.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,1,1,3-blouses,33,33.0,0.0,0.0,1.0,0.0,0
Poland,1,1,3-blouses,57,57.0,0.0,0.0,1.0,7.0,1
Poland,11,4,2-skirts,77,54.90909090909091,0.0,8.0,3.0,7.0,1
Poland,2,2,2-skirts,67,67.0,0.0,2.0,0.0,0.0,0
Poland,3,3,3-blouses,62,47.666666666666664,0.0,1.0,2.0,0.0,0
Poland,5,5,1-trousers,82,46.8,4.0,0.0,1.0,1.0,1
Poland,2,2,1-trousers,43,38.0,1.0,0.0,1.0,0.0,0
Poland,20,10,1-trousers,82,46.55,16.0,0.0,4.0,2.0,1
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Poland,6,5,1-trousers,82,59.5,6.0,0.0,0.0,0.0,0
Poland,2,2,2-skirts,67,55.0,0.0,2.0,0.0,0.0,0
Poland,12,12,3-blouses,82,40.916666666666664,4.0,0.0,8.0,1.0,1
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,2,2,2-skirts,57,54.5,0.0,2.0,0.0,0.0,0
Poland,2,2,3-blouses,48,38.0,0.0,0.0,2.0,2.0,1
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Poland,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Poland,7,7,2-skirts,67,57.857142857142854,0.0,7.0,0.0,0.0,0
Poland,13,12,3-blouses,57,41.0,0.0,2.0,11.0,67.0,1
net (*.net),3,3,1-trousers,43,41.333333333333336,3.0,0.0,0.0,0.0,0
Czech Republic,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
net (*.net),6,6,1-trousers,57,41.833333333333336,2.0,2.0,2.0,0.0,0
net (*.net),1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,12,11,2-skirts,72,51.916666666666664,4.0,8.0,0.0,10.0,1
Poland,3,3,3-blouses,52,42.666666666666664,0.0,1.0,2.0,0.0,0
Poland,5,5,3-blouses,57,48.6,0.0,2.0,3.0,6.0,1
Czech Republic,3,3,2-skirts,52,42.666666666666664,0.0,3.0,0.0,0.0,0
Poland,3,3,1-trousers,62,42.666666666666664,3.0,0.0,0.0,0.0,0
Poland,3,3,1-trousers,43,36.333333333333336,2.0,1.0,0.0,1.0,1
Poland,6,6,3-blouses,52,44.5,0.0,0.0,6.0,3.0,1
Poland,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,1.0,1
Czech Republic,10,9,1-trousers,62,46.4,7.0,0.0,3.0,0.0,0
Czech Republic,7,7,2-skirts,62,43.42857142857143,0.0,7.0,0.0,0.0,0
Poland,10,4,1-trousers,82,55.9,7.0,3.0,0.0,0.0,0
unidentified,1,1,2-skirts,62,62.0,0.0,1.0,0.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,9,9,1-trousers,72,43.55555555555556,6.0,1.0,2.0,3.0,1
Poland,2,2,1-trousers,82,60.0,2.0,0.0,0.0,0.0,0
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Poland,8,8,1-trousers,62,44.375,4.0,0.0,4.0,1.0,1
Poland,1,1,2-skirts,43,43.0,0.0,1.0,0.0,0.0,0
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,19.0,1
Poland,3,3,2-skirts,62,52.333333333333336,0.0,3.0,0.0,0.0,0
Poland,3,3,1-trousers,62,47.666666666666664,3.0,0.0,0.0,8.0,1
Poland,3,3,1-trousers,62,52.333333333333336,2.0,1.0,0.0,0.0,0
Poland,2,2,2-skirts,67,64.5,0.0,2.0,0.0,0.0,0
Poland,5,5,1-trousers,67,43.8,3.0,2.0,0.0,0.0,0
Poland,2,1,1-trousers,38,38.0,2.0,0.0,0.0,0.0,0
Poland,1,1,2-skirts,67,67.0,0.0,1.0,0.0,0.0,0
Poland,2,2,3-blouses,48,38.0,0.0,0.0,2.0,0.0,0
USA,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
unidentified,21,18,1-trousers,72,47.76190476190476,13.0,7.0,1.0,10.0,1
Czech Republic,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,1,1,3-blouses,33,33.0,0.0,0.0,1.0,0.0,0
Poland,2,2,1-trousers,82,60.0,2.0,0.0,0.0,0.0,0
Poland,6,6,1-trousers,52,42.0,3.0,1.0,2.0,5.0,1
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,0.0,0
Poland,3,3,3-blouses,57,44.333333333333336,0.0,0.0,3.0,0.0,0
Poland,5,4,2-skirts,57,46.6,0.0,5.0,0.0,0.0,0
Poland,1,1,1-trousers,28,28.0,1.0,0.0,0.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Sweden,3,3,1-trousers,38,34.666666666666664,3.0,0.0,0.0,7.0,1
Poland,18,15,1-trousers,82,49.05555555555556,12.0,0.0,6.0,10.0,1
Poland,10,10,1-trousers,60,42.3,5.0,0.0,5.0,6.0,1
Poland,3,3,1-trousers,62,49.333333333333336,3.0,0.0,0.0,5.0,1
Poland,1,1,2-skirts,62,62.0,0.0,1.0,0.0,1.0,1
Poland,4,4,1-trousers,62,54.25,3.0,1.0,0.0,1.0,1
Poland,4,4,3-blouses,62,48.25,0.0,1.0,3.0,0.0,0
Poland,3,3,1-trousers,52,41.0,2.0,1.0,0.0,0.0,0
Poland,6,6,3-blouses,57,42.666666666666664,2.0,1.0,3.0,2.0,1
Poland,1,1,1-trousers,62,62.0,1.0,0.0,0.0,0.0,0
Poland,5,5,3-blouses,48,37.4,2.0,0.0,3.0,0.0,0
Poland,8,6,1-trousers,82,55.625,7.0,1.0,0.0,0.0,0
Poland,23,21,1-trousers,67,47.91304347826087,14.0,6.0,3.0,7.0,1
Poland,4,4,1-trousers,52,42.75,2.0,1.0,1.0,0.0,0
Poland,1,1,1-trousers,28,28.0,1.0,0.0,0.0,0.0,0
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,0.0,0
Poland,1,1,3-blouses,43,43.0,0.0,0.0,1.0,0.0,0
Poland,29,14,1-trousers,82,49.48275862068966,29.0,0.0,0.0,11.0,1
Poland,4,4,3-blouses,57,40.25,0.0,0.0,4.0,1.0,1
Poland,3,3,3-blouses,28,28.0,0.0,0.0,3.0,1.0,1
Poland,5,4,2-skirts,67,50.6,0.0,5.0,0.0,1.0,1
